,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1859179938,800,1,8,495.0,25,0,454.0,20,10,380.0,20,0,274.0,20,6
1,771559668,800,1,8,504.0,29,0,479.0,22,9,459.0,21,0,308.0,21,5
2,-1632853026,800,1,8,495.0,24,0,274.0,22,7,256.0,25,0,221.0,26,3
3,918085826,800,1,8,539.0,20,0,390.0,25,5,263.0,29,0,267.0,25,3
4,2016353273,800,1,8,499.0,24,0,269.0,18,12,369.0,21,0,250.0,19,5
5,-355807524,800,1,8,377.0,23,0,482.0,27,7,512.0,26,0,250.0,25,6
6,-1093305587,800,1,8,321.0,19,0,266.0,17,15,377.0,16,0,255.0,18,7
7,1905985713,800,1,8,315.0,13,0,441.0,19,8,292.0,18,0,275.0,21,8
8,-285706529,800,1,8,385.0,19,0,239.0,23,10,267.0,16,0,298.0,15,6
9,-1822077688,800,1,8,263.0,22,0,219.0,19,10,763.0,17,0,263.0,16,2
10,2085636527,800,1,8,509.0,21,0,259.0,36,12,256.0,32,0,320.0,33,5
11,1444603353,800,1,8,292.0,18,0,381.0,25,9,316.0,24,0,248.0,30,8
12,1687914763,800,1,8,518.0,16,0,317.0,27,2,293.0,31,0,255.0,29,3
13,-121322837,800,1,8,250.0,21,0,452.0,28,7,291.0,25,0,280.0,27,2
14,-1749029417,800,1,8,501.0,24,0,426.0,19,9,252.0,20,0,292.0,20,2
15,82544987,800,1,8,268.0,35,0,437.0,21,13,204.0,17,0,258.0,23,7
16,-1685074669,800,1,8,309.0,37,0,253.0,28,2,284.0,29,0,441.0,28,2
17,379837204,800,1,8,487.0,14,0,437.0,19,10,313.0,21,0,362.0,19,5
18,-895843939,800,1,8,533.0,15,0,305.0,27,2,323.0,27,0,265.0,28,4
19,621186560,800,1,8,312.0,19,0,206.0,25,7,305.0,27,0,272.0,27,6
20,-1760854242,800,1,8,291.0,23,0,369.0,22,7,255.0,20,0,262.0,19,7
21,-693074706,800,1,8,270.0,25,0,259.0,23,10,314.0,23,0,314.0,23,5
22,-512956968,800,1,8,260.0,19,0,317.0,27,8,308.0,27,0,433.0,28,7
23,520918898,800,1,8,375.0,20,0,267.0,19,10,260.0,23,0,267.0,20,7
24,1240092700,800,1,8,286.0,21,0,253.0,24,3,263.0,23,0,305.0,22,5
25,2134387486,800,1,8,258.0,22,0,218.0,22,6,348.0,22,0,277.0,22,4
26,-687641284,800,1,8,275.0,19,0,320.0,17,2,295.0,14,0,315.0,16,2
27,-182035974,800,1,8,277.0,19,0,369.0,15,6,458.0,15,0,250.0,16,6
28,1392338781,800,1,8,328.0,18,0,255.0,44,3,262.0,44,0,258.0,40,4
29,1755972799,800,1,8,360.0,22,0,314.0,24,8,383.0,22,0,264.0,21,2
30,-1378603504,800,1,8,314.0,38,0,253.0,23,8,456.0,17,0,410.0,23,5
31,1143800017,800,1,8,312.0,32,0,417.0,19,7,444.0,16,0,257.0,18,6
32,-1835382053,800,1,8,315.0,32,0,258.0,24,14,259.0,23,0,473.0,26,4
33,-988980049,800,1,8,317.0,23,0,371.0,22,6,254.0,20,0,265.0,21,6
34,86974239,800,1,8,739.0,26,0,357.0,17,14,262.0,20,0,255.0,16,8
35,-971619732,800,1,8,275.0,19,0,312.0,20,10,341.0,21,0,264.0,16,5
36,-2026692909,800,1,8,260.0,19,0,368.0,18,10,330.0,16,0,220.0,18,8
37,651299520,800,1,8,278.0,27,0,221.0,28,7,254.0,28,0,277.0,26,6
38,-371005849,800,1,8,317.0,12,0,308.0,22,6,314.0,21,0,457.0,22,4
39,-2101908778,800,1,8,490.0,23,0,247.0,28,8,317.0,24,0,317.0,23,9
40,1710344285,800,1,8,491.0,17,0,308.0,12,5,332.0,11,0,309.0,20,5
41,-450751775,800,1,8,274.0,23,0,317.0,24,7,354.0,23,0,574.0,22,3
42,-2019324191,800,1,8,286.0,31,0,328.0,23,12,329.0,20,0,257.0,24,5
43,-873841331,800,1,8,503.0,26,0,257.0,24,13,289.0,19,0,258.0,18,5
44,-569982510,800,1,8,509.0,23,0,198.0,36,9,378.0,36,0,311.0,37,5
45,1337925576,800,1,8,267.0,25,0,312.0,36,5,261.0,35,0,314.0,33,2
46,489069247,800,1,8,275.0,27,0,261.0,20,8,319.0,19,0,270.0,23,4
47,1870690458,800,1,8,268.0,40,0,261.0,25,5,366.0,32,0,269.0,30,5
48,2145115009,800,1,8,265.0,18,0,363.0,23,7,311.0,22,0,282.0,23,2
49,399688784,800,1,8,311.0,47,0,324.0,34,4,371.0,30,0,257.0,31,4
